AssetId,AssetStatus,AssetName,Type,FromId,ToId,Diameter
11659,In Service,,Gravity,80596,79122,150
11660,In Service,,Gravity,84117,84116,150
11661,In Service,,Gravity,77873,80126,150
11662,In Service,,Gravity,87101,87673,150
11663,In Service,,Rising,145801,86099,300
11664,In Service,,Gravity,80132,81215,150
11665,In Service,,Gravity,80606,88222,375
11666,In Service,,Gravity,73261,81930,150
11667,In Service,,Gravity,77935,80608,150
11668,In Service,,Gravity,88225,80608,150
11669,In Service,,Gravity,84212,77945,150
11670,In Service,,Gravity,86491,82517,150
11671,In Service,,Gravity,79095,80571,150
11672,In Service,,Gravity,88815,81248,150
11673,In Service,,Rising,PS413,89593,50
11674,In Service,,Gravity,85252,83201,150
11675,In Service,,Gravity,79131,83193,150
11676,In Service,,Gravity,77899,77898,150
11677,In Service,,Gravity,86499,77998,150
11678,In Service,,Gravity,83207,85256,150
11679,In Service,,Gravity,78020,86176,150
11680,In Service,,Gravity,78017,83216,375
11681,In Service,,Rising,151523,138582,300
11682,In Service,,Gravity,78033,86505,150
11683,In Service,,Gravity,78611,73278,150
11684,In Service,,Gravity,80634,78041,150
11686,In Service,,Gravity,83220,85269,450
11687,In Service,,Gravity,156473,77966,150
11688,In Service,,Gravity,84215,81232,150
11689,In Service,,Gravity,78616,78029,150
11690,In Service,,Gravity,89611,83222,150
11692,In Service,,Gravity,80642,78618,150
11693,In Service,,Gravity,87725,83821,150
11694,In Service,,Gravity,78115,86430,150
11696,In Service,,Gravity,86521,87724,150
11697,In Service,,Gravity,87731,82558,150
11698,In Service,,Gravity,81269,88830,150
11700,In Service,,Gravity,83235,81273,150
11701,In Service,,Gravity,86010,79582,150
11702,In Service,,Gravity,73256,79583,300
11703,In Service,,Gravity,73282,84726,150
11704,In Service,,Gravity,80671,73287,150
11705,In Service,,Gravity,73292,77189,150
11706,In Service,,Gravity,83791,87758,150
11707,In Service,,Gravity,73301,88851,150
11708,In Service,,Gravity,78689,81009,150
11711,In Service,,Rising,89672,89673,200
11712,In Service,,Gravity,86025,83797,150
11713,In Service,,Gravity,82591,87763,150
11714,In Service,,Gravity,78656,80679,150
11715,In Service,,Gravity,78582,73364,150
11716,In Service,,Gravity,73318,86542,150
11717,In Service,,Gravity,83806,79822,150
11718,In Service,,Gravity,81954,74149,150
11719,In Service,,Gravity,86555,86035,150
11720,In Service,,Gravity,86554,73385,150
11721,In Service,,Gravity,81958,88871,150
11722,In Service,,Gravity,73415,80700,150
11723,In Service,,Gravity,82614,84763,150
11724,In Service,,Rising,89690,89689,300
11725,In Service,,Rising,89121,89706,300
11726,In Service,,Gravity,73449,73884,225
11727,In Service,,Gravity,73452,82616,150
11728,In Service,,Gravity,73453,82707,150
11729,In Service,,Gravity,83822,73702,150
11730,In Service,,Gravity,73461,87792,150
11731,In Service,,Gravity,87794,84773,150
11732,In Service,,Gravity,73493,88894,150
11733,In Service,,Rising,PS123,76859,150
11734,In Service,,Gravity,86060,83833,150
11735,In Service,,Gravity,80722,78696,150
11736,In Service,,Gravity,88898,73511,150
11737,In Service,,Gravity,82589,84193,150
11738,In Service,,Rising,89728,PS028-0201FE,300
11739,In Service,,Gravity,77665,77666,150
11740,In Service,,Gravity,84387,81985,150
11741,In Service,,Gravity,82638,84788,150
11742,In Service,,Gravity,82641,86066,150
11743,In Service,,Rising,138537,138535,375
11744,In Service,,Gravity,73560,81991,150
11745,In Service,,Gravity,82645,78456,150
11746,In Service,,Rising,PS007,89432,150
11748,In Service,,Gravity,78713,73581,150
11749,In Service,,Gravity,73588,86594,150
11750,In Service,,Gravity,85354,83852,150
11751,In Service,,Gravity,78719,73600,150
11752,In Service,,Gravity,79662,77141,150
11753,In Service,,Gravity,73645,87832,150
11754,In Service,,Gravity,79668,73656,150
11755,In Service,,Gravity,77145,PS023,150
11756,In Service,,Gravity,81291,73674,285
11757,In Service,,Gravity,83873,79679,225
11758,In Service,,Gravity,88941,73714,150
11759,In Service,,Gravity,84994,83013,150
11760,In Service,,Gravity,84829,80767,150
11761,In Service,,Gravity,88945,81304,150
11762,In Service,,Gravity,81306,79687,150
11763,In Service,,Gravity,73747,83883,300
11764,In Service,,Rising,PS084,83884,150
11765,In Service,,Gravity,86628,73756,150
11766,In Service,,Gravity,81013,78984,150
11767,In Service,,Gravity,88956,85392,150
11769,In Service,,Gravity,88961,73812,150
11770,In Service,,Gravity,79703,81321,150
11771,In Service,,Gravity,87871,73846,150
11772,In Service,,Gravity,82706,87874,150
11774,In Service,,Gravity,87876,84856,150
11775,In Service,,Gravity,87878,82710,150
11776,In Service,,Gravity,80787,79716,150
11777,In Service,,Gravity,83971,80796,800
11778,In Service,,Gravity,81341,73907,150
11779,In Service,,Gravity,83916,85421,375
11780,In Service,,Gravity,80804,73924,150
11781,In Service,,Gravity,80805,84870,150
11782,In Service,,Gravity,84871,86663,150
11783,In Service,,Gravity,87898,73981,200
11784,In Service,,Gravity,73992,84881,150
11785,In Service,,Rising,73994,89170,300
11786,In Service,,Gravity,84884,82736,150
11787,In Service,,Gravity,81020,78798,150
11788,In Service,,Gravity,87908,82741,150
11789,In Service,,Gravity,158243,158244,150
11790,In Service,,Gravity,84894,82746,150
11791,In Service,,Gravity,74051,86686,150
11792,In Service,,Gravity,74059,81370,150
11793,In Service,,Gravity,82014,82749,150
11794,In Service,,Gravity,82751,84900,150
11795,In Service,,Gravity,83949,PS070,150
11796,In Service,,Gravity,77186,77185,150
11797,In Service,,Gravity,81386,79767,150
11798,In Service,,Gravity,86705,85466,150
11799,In Service,,Gravity,74154,89033,150
11800,In Service,,Gravity,90902,81392,150
11801,In Service,,Gravity,74175,74174,150
11802,In Service,,Gravity,79777,81396,150
11803,In Service,,Gravity,85477,74202,150
11804,In Service,,Gravity,87946,74211,150
11805,In Service,,Gravity,84927,88045,150
11806,In Service,,Gravity,83979,79661,150
11807,In Service,,Gravity,85483,74233,225
11808,In Service,,Gravity,74242,74239,150
11809,In Service,,Gravity,74251,83262,150
11810,In Service,,Gravity,81411,89055,225
11811,In Service,,Gravity,74276,84938,150
11812,In Service,,Gravity,83266,74279,150
11813,In Service,,Gravity,87959,74284,135
11814,In Service,,Gravity,74286,86730,213
11815,In Service,,Gravity,84944,78857,150
11816,In Service,,Gravity,78994,85500,150
11817,In Service,,Gravity,74325,PS202,150
11818,In Service,,Gravity,77206,88048,150
11819,In Service,,Gravity,86740,89070,150
11820,In Service,,Gravity,78865,74341,150
11821,In Service,,Gravity,79811,74349,225
11822,In Service,,Gravity,74364,82806,150
11823,In Service,,Gravity,83285,82021,150
11824,In Service,,Gravity,82808,87869,150
11825,In Service,,Gravity,73871,85411,150
11826,In Service,,Gravity,159485,74403,150
11827,In Service,,Gravity,87118,81338,150
11828,In Service,,Gravity,74421,83912,150
11829,In Service,,Gravity,87120,82818,150
11830,In Service,,Gravity,82819,84969,150
11831,In Service,,Gravity,89089,74436,250
11832,In Service,,Gravity,83299,85526,150
11833,In Service,,Gravity,84978,81355,150
11834,In Service,,Gravity,79834,83303,150
11835,In Service,,Gravity,74494,74492,150
11836,In Service,,Gravity,80918,74502,150
11837,In Service,,Gravity,74523,80922,150
11838,In Service,,Gravity,81461,79843,150
11839,In Service,,Gravity,82840,150904,150
11840,In Service,,Gravity,86781,74074,150
11841,In Service,,Gravity,80927,84255,150
11842,In Service,,Gravity,86787,74573,225
11843,In Service,,Gravity,87152,82850,150
11844,In Service,,Gravity,74602,86792,300
11845,In Service,,Gravity,88354,81476,150
11846,In Service,,Gravity,88356,74620,150
11847,In Service,,Gravity,74630,88358,150
11848,In Service,,Gravity,74648,86802,150
11849,In Service,,Gravity,81487,85571,150
11850,In Service,,Gravity,86807,87170,150
11851,In Service,,Gravity,77234,80006,150
11852,In Service,,Gravity,74708,87175,150
11853,In Service,,Gravity,86814,83353,150
11854,In Service,,Gravity,85014,74733,150
11855,In Service,,Gravity,85585,74740,150
11856,In Service,,Gravity,74764,84296,150
11857,In Service,,Gravity,80974,82888,150
11858,In Service,,Gravity,84301,74783,150
11859,In Service,,Gravity,74794,87192,150
11860,In Service,,Gravity,80149,77247,150
11861,In Service,,Gravity,85606,81522,150
11862,In Service,,Gravity,77253,74853,150
11863,In Service,,Gravity,86848,84320,150
11864,In Service,,Gravity,81530,83386,150
11865,In Service,,Gravity,80170,82913,150
11866,In Service,,Gravity,85619,74911,150
11867,In Service,,Gravity,74930,86857,150
11868,In Service,,Gravity,74955,74954,150
11869,In Service,,Gravity,74962,77264,150
11870,In Service,,Gravity,82928,83405,150
11871,In Service,,Gravity,84343,82931,300
11872,In Service,,Gravity,78200,82932,150
11873,In Service,,Gravity,81556,80194,150
11874,In Service,,Gravity,80196,75032,150
11875,In Service,,Gravity,82941,84354,150
11876,In Service,,Gravity,88445,78210,150
11877,In Service,,Gravity,81566,83995,300
11878,In Service,,Gravity,81568,88449,300
11879,In Service,,Gravity,75086,85651,150
11880,In Service,,Gravity,85652,75097,225
11881,In Service,,Gravity,75104,84366,225
11882,In Service,,Gravity,86896,75122,150
11883,In Service,,Gravity,78229,75139,375
11884,In Service,,Gravity,86903,83442,150
11885,In Service,,Gravity,80224,91061,100
11886,In Service,,Gravity,82973,80231,150
11887,In Service,,Gravity,81599,79176,150
11888,In Service,,Gravity,78248,85680,150
11889,In Service,,Gravity,86919,88487,150
11890,In Service,,Gravity,86920,82982,150
11891,In Service,,Gravity,87288,81607,150
11892,In Service,,Gravity,81608,75267,150
11893,In Service,,Gravity,82040,80019,150
11894,In Service,,Gravity,86125,85694,150
11895,In Service,,Gravity,78264,77304,150
11896,In Service,,Gravity,86129,87299,150
11897,In Service,,Gravity,80259,78271,150
11898,In Service,,Gravity,75344,84417,150
11900,In Service,,Gravity,84419,75354,150
11901,In Service,,Gravity,75364,77310,150
11902,In Service,,Gravity,87312,75372,150
11903,In Service,,Gravity,75395,78281,150
11904,In Service,,Gravity,75408,75410,150
11905,In Service,,Gravity,82139,75435,150
11906,In Service,,Gravity,75437,88330,150
11907,In Service,,Gravity,82144,75453,375
11908,In Service,,Gravity,84438,85725,150
11909,In Service,,Gravity,83502,75471,150
11910,In Service,,Gravity,79015,85730,150
11911,In Service,,Gravity,75510,84448,150
11912,In Service,,Gravity,86167,88070,150
11913,In Service,,Gravity,75528,78306,150
11914,In Service,,Gravity,75556,77327,150
11915,In Service,,Gravity,157376,85745,150
11916,In Service,,Gravity,80304,86175,150
11917,In Service,,Gravity,78316,85750,150
11918,In Service,,Gravity,83529,82483,150
11919,In Service,,Gravity,83531,85753,150
11920,In Service,,Gravity,80312,78322,150
11921,In Service,,Gravity,77332,88557,150
11922,In Service,,Gravity,75618,75619,300
11923,In Service,,Gravity,86187,75629,150
11924,In Service,,Gravity,83538,78329,225
11925,In Service,,Gravity,80320,75648,150
11926,In Service,,Gravity,77338,75653,150
11927,In Service,,Gravity,75662,78332,150
11928,In Service,,Gravity,80324,77340,150
11929,In Service,,Gravity,75673,79267,150
11930,In Service,,Gravity,84482,87375,150
11931,In Service,,Gravity,82192,75700,150
11932,In Service,,Gravity,80334,75712,150
11933,In Service,,Gravity,75722,85778,150
11934,In Service,,Gravity,79278,81700,150
11935,In Service,,Gravity,85183,81701,150
11936,In Service,,Gravity,83560,75749,150
11937,In Service,,Gravity,88075,75767,150
11938,In Service,,Gravity,88592,75773,150
11939,In Service,,Gravity,75778,76913,300
11940,In Service,,Gravity,75787,75786,300
11941,In Service,,Gravity,84508,75806,150
11942,In Service,,Gravity,84510,88077,150
11943,In Service,,Gravity,75826,86228,150
11944,In Service,,Gravity,75838,77357,150
11945,In Service,,Gravity,81722,82223,150
11946,In Service,,Gravity,84518,75858,150
11947,In Service,,Gravity,88611,75867,150
11948,In Service,,Rising,89452,80371,65
11949,In Service,,Gravity,75892,87413,150
11950,In Service,,Gravity,79310,86243,150
11951,In Service,,Gravity,81737,74056,200
11952,In Service,,Gravity,85820,79315,150
11953,In Service,,Gravity,75934,82239,150
11954,In Service,,Gravity,83064,80380,150
11956,In Service,,Gravity,81745,75958,150
11957,In Service,,Gravity,75967,75960,150
11958,In Service,,Gravity,75983,77372,150
11959,In Service,,Gravity,75992,75993,150
11960,In Service,,Gravity,80391,78402,150
11961,In Service,,Gravity,76010,76009,150
11962,In Service,,Gravity,76018,87442,150
11963,In Service,,Gravity,76034,83615,150
11964,In Service,,Gravity,83618,86274,150
11965,In Service,,Gravity,76044,82261,150
11966,In Service,,Gravity,88080,83621,150
11967,In Service,,Gravity,84561,87452,150
11968,In Service,,Gravity,76095,76096,150
11969,In Service,,Gravity,76104,79352,150
11970,In Service,,Gravity,85859,83632,150
11971,In Service,,Gravity,83634,76128,150
11972,In Service,,Gravity,82282,84576,150
11973,In Service,,Gravity,76160,87468,150
11974,In Service,,Gravity,85868,79361,150
11975,In Service,,Gravity,86298,88669,150
11976,In Service,,Gravity,80039,82288,150
11977,In Service,,Gravity,78436,83644,150
11978,In Service,,Gravity,79369,76201,150
11979,In Service,,Gravity,83650,86307,150
11980,In Service,,Gravity,79373,74124,150
11981,In Service,,Gravity,87483,76229,150
11982,In Service,,Gravity,88685,86316,150
11983,In Service,,Gravity,78453,82302,150
11984,In Service,,Gravity,76262,87489,150
11985,In Service,,Gravity,80446,82307,375
11986,In Service,,Gravity,77403,83667,150
11987,In Service,,Gravity,80453,83669,150
11988,In Service,,Gravity,85899,83671,150
11989,In Service,,Gravity,85901,85900,150
11990,In Service,,Gravity,81820,79396,150
11991,In Service,,Gravity,88708,81825,150
11992,In Service,,Gravity,80464,85910,150
11993,In Service,,Gravity,83682,87006,150
11994,In Service,,Gravity,82766,85914,150
11995,In Service,,Gravity,77415,76392,150
11996,In Service,,Gravity,86709,77416,150
11998,In Service,,Gravity,87520,74174,150
11999,In Service,,Gravity,77421,76429,150
12000,In Service,,Gravity,76438,76437,150
12001,In Service,,Gravity,84636,76445,150
12002,In Service,,Gravity,86354,77423,150
12003,In Service,,Gravity,76455,78491,250
12004,In Service,,Gravity,76480,88136,200
12005,In Service,,Gravity,88736,76489,150
12006,In Service,,Gravity,76500,78500,150
12007,In Service,,Gravity,81854,76502,150
12008,In Service,,Gravity,80494,87852,150
12009,In Service,,Gravity,86366,76512,150
12010,In Service,,Gravity,76520,76521,150
12011,In Service,,Gravity,76538,76543,225
12012,In Service,,Gravity,76550,83718,150
12013,In Service,,Gravity,85949,88138,150
12014,In Service,,Gravity,76564,86375,150
12015,In Service,,Gravity,76574,78513,150
12016,In Service,,Gravity,78517,83726,150
12017,In Service,,Gravity,76603,76602,150
12018,In Service,,Gravity,76612,76610,150
12019,In Service,,Gravity,83730,76614,150
12020,In Service,,Gravity,76622,86388,150
12021,In Service,,Gravity,78980,79663,150
12022,In Service,,Gravity,78528,81884,150
12023,In Service,,Rising,PS202,87567,100
12024,In Service,,Gravity,79681,73717,150
12025,In Service,,Gravity,73727,84947,150
12026,In Service,,Gravity,85967,81887,580
12027,In Service,,Gravity,85399,88975,150
12028,In Service,,Gravity,82378,73887,150
12029,In Service,,Gravity,89132,79175,150
12030,In Service,,Gravity,86396,82728,150
12031,In Service,,Gravity,74023,74518,150
12033,In Service,,Gravity,76677,83257,150
12034,In Service,,Gravity,83080,84935,225
12035,In Service,,Rising,PS034,78537,225
12036,In Service,,Gravity,83275,74321,150
12037,In Service,,Gravity,82387,87577,150
12038,In Service,,Gravity,74398,76658,150
12039,In Service,,Gravity,82390,84252,150
12040,In Service,,Gravity,80531,82846,150
12041,In Service,,Gravity,83328,79854,150
12042,In Service,,Gravity,79039,157097,150
12043,In Service,,Gravity,79887,78973,150
12044,In Service,,Gravity,83988,74764,150
12045,In Service,,Gravity,78746,86830,150
12046,In Service,,Gravity,74900,74899,150
12047,In Service,,Gravity,81906,83041,150
12048,In Service,,Gravity,81907,86880,150
12049,In Service,,Gravity,81560,75050,150
12050,In Service,,Gravity,84408,75086,150
12051,In Service,,Gravity,80539,83997,150
12052,In Service,,Gravity,76753,79010,200
12053,In Service,,Gravity,82141,84247,225
12054,In Service,,Gravity,84439,75467,150
12055,In Service,,Gravity,75477,85747,150
12056,In Service,,Gravity,76769,84451,225
12057,In Service,,Gravity,81664,89247,150
12058,In Service,,Gravity,88568,88555,150
12059,In Service,,Gravity,84476,75651,150
12060,In Service,,Gravity,78557,83059,150
12061,In Service,,Gravity,84034,86422,150
12062,In Service,,Gravity,88603,84512,150
12063,In Service,,Gravity,86318,75923,355
12064,In Service,,Gravity,75982,83603,150
12065,In Service,,Gravity,78405,88640,150
12066,In Service,,Gravity,88082,76143,150
12067,In Service,,Gravity,83769,83701,150
12068,In Service,,Gravity,76813,76326,150
12069,In Service,,Gravity,87007,81150,150
12070,In Service,,Gravity,88734,86360,150
12071,In Service,,Gravity,81850,77426,150
12072,In Service,,Gravity,87571,87125,225
12073,In Service,,Gravity,86004,76552,150
12074,In Service,,Rising,89339,89338,150
12075,In Service,,Gravity,86078,80053,175
12076,In Service,,Gravity,77470,85728,350
12077,In Service,,Gravity,76849,79503,150
12078,In Service,,Gravity,76878,81139,150
12079,In Service,,Gravity,76889,83139,150
12080,In Service,,Gravity,84149,76897,375
12081,Out of Service,,Gravity,73276,138624,150
12083,In Service,,Gravity,76947,88264,175
12084,In Service,,Gravity,81153,84162,150
12085,In Service,,Gravity,88001,81154,150
12086,In Service,,Gravity,76966,77483,150
12087,In Service,,Gravity,79049,76977,150
12088,In Service,,Gravity,84167,82448,150
12089,In Service,,Reclaimed,89354,138482,150
12090,In Service,,Gravity,77002,81375,150
12091,In Service,,Gravity,83165,88012,150
12092,In Service,,Gravity,86473,77035,150
12093,In Service,,Gravity,83171,85326,150
12094,In Service,,Gravity,89387,83173,600
12095,In Service,,Gravity,77055,77056,150
12096,In Service,,Gravity,86476,77061,150
12097,In Service,,Gravity,86931,82464,150
12098,In Service,,Gravity,85339,83181,150
12099,In Service,,Gravity,78603,83086,150
12100,In Service,,Gravity,79977,88252,150
12101,In Service,,Gravity,81007,82468,150
12102,In Service,,Gravity,81008,82469,150
12103,In Service,,Gravity,83185,77496,150
12104,In Service,,Gravity,87833,79667,150
12105,In Service,,Gravity,84845,79990,150
12106,In Service,,Gravity,80814,73971,100
12107,In Service,,Gravity,74121,84907,150
12108,In Service,,Gravity,83289,74394,150
12109,In Service,,Gravity,89235,87898,200
12110,In Service,,Gravity,84990,82838,150
12111,In Service,,Gravity,80935,87152,150
12112,In Service,,Gravity,74658,79869,450
12113,In Service,,Gravity,88402,87201,150
12114,In Service,,Gravity,88436,75012,150
12115,In Service,,Gravity,75151,75150,150
12116,In Service,,Gravity,86909,85670,150
12117,In Service,,Gravity,75189,81589,150
12118,In Service,,Gravity,82133,84427,150
12119,In Service,,Gravity,75538,88333,150
12120,In Service,,Gravity,75690,85772,150
12121,In Service,,Gravity,75728,86209,150
12122,In Service,,Gravity,85299,PS099,225
12123,In Service,,Gravity,86275,88080,150
12124,In Service,,Gravity,81797,85461,150
12125,In Service,,Gravity,76265,PS079,150
12126,In Service,,Gravity,76311,85046,150
12127,In Service,,Gravity,85047,82326,150
12128,In Service,,Gravity,80523,85453,150
12129,In Service,,Gravity,76705,82380,150
12130,In Service,,Gravity,78937,86809,150
12131,In Service,,Gravity,82933,82399,825
12132,In Service,,Gravity,85054,77459,150
12133,In Service,,Gravity,76806,80434,150
12134,In Service,,Gravity,82437,77311,150
12135,In Service,,Gravity,86472,85323,150
12136,In Service,,Gravity,87537,159370,675
12137,In Service,,Gravity,82073,80052,150
12138,In Service,,Gravity,88149,77070,150
12139,In Service,,Gravity,80054,86468,150
12140,In Service,,Gravity,79060,77519,150
12141,In Service,,Gravity,79061,77523,150
12142,In Service,,Gravity,77530,77531,150
12143,In Service,,Gravity,86087,80060,150
12144,In Service,,Gravity,77535,87030,150
12145,In Service,,Gravity,82085,83091,150
12146,In Service,,Gravity,83092,85074,150
12147,In Service,,Gravity,85077,77551,150
12148,In Service,,Gravity,84058,88163,150
12149,Out of Service,,Reclaimed,89470,89471,100
12150,Out of Service,,Reclaimed,89480,89502,100
12151,Out of Service,,Reclaimed,89469,89513,100
12152,In Service,,Gravity,86095,80074,150
12153,In Service,,Gravity,77578,PS112,150
12154,In Service,,Gravity,88168,81160,150
12155,In Service,,Gravity,80080,PS113,375
12156,In Service,,Gravity,88172,77606,150
12157,In Service,,Gravity,87048,77612,150
12158,In Service,,Storage,90038,90035,4750
12159,In Service,,Gravity,89802,80278,150
12160,In Service,,Gravity,80086,73463,150
12161,In Service,,Gravity,77645,77690,150
12162,In Service,,Gravity,88179,89748,355
12163,In Service,,Gravity,77663,80080,150
12165,In Service,,Gravity,86118,82113,150
12166,In Service,,Gravity,80533,77707,150
12167,In Service,,Gravity,88177,89656,150
12168,In Service,,Gravity,77712,77711,150
12169,In Service,,Gravity,77714,81935,150
12170,In Service,,Rising,PS096,89367,150
12171,In Service,,Gravity,82123,88195,150
12173,In Service,,Gravity,85118,79537,150
12174,In Service,,Gravity,77779,89622,100
12175,In Service,,Gravity,85213,84104,150
12176,In Service,,Gravity,85125,79106,150
12177,In Service,,Gravity,84106,73257,150
12178,In Service,,Gravity,85210,82766,150
12179,In Service,,Gravity,77813,80467,150
12180,In Service,,Gravity,84109,85218,150
12181,In Service,,Gravity,85222,87661,225
12182,In Service,,Gravity,77835,80589,225
12183,In Service,,Gravity,87663,77843,150
12184,In Service,,Gravity,81206,85226,150
12185,In Service,,Gravity,88214,77868,150
12186,In Service,,Gravity,88215,84197,150
12187,In Service,,Gravity,84119,85232,150
12188,In Service,,Gravity,77885,87058,150
12189,In Service,,Gravity,77765,80575,150
12190,In Service,,Gravity,77893,80130,150
12191,In Service,,Gravity,82511,84209,150
12192,In Service,,Gravity,86481,87688,150
12193,In Service,,Gravity,80103,82117,150
12194,In Service,,Gravity,81232,88231,150
12195,In Service,,Gravity,79146,79630,150
12196,In Service,,Gravity,77986,87281,150
12197,In Service,,Gravity,87702,77900,150
12198,In Service,,Gravity,78010,77087,225
12199,In Service,,Gravity,78051,86503,150
12200,In Service,,Gravity,80635,78613,150
12201,In Service,,Gravity,90052,90047,225
12202,In Service,,Storage,89679,89680,3000
12203,In Service,,Gravity,87726,79568,150
12204,In Service,,Gravity,81259,88827,150
12205,In Service,,Gravity,78085,83225,150
12206,In Service,,Gravity,78092,78093,150
12208,In Service,,Gravity,80646,82551,150
12209,In Service,,Gravity,82564,PS135,150
12210,In Service,,Gravity,79575,86815,150
12211,In Service,,Gravity,83239,78162,150
12212,In Service,,Gravity,77638,81113,150
12213,In Service,,Gravity,73240,86532,150
12214,In Service,,Gravity,79581,73482,150
12215,In Service,,Rising,89524,87922,100
12216,In Service,,Gravity,73296,PS122,150
12217,In Service,,Gravity,73306,88852,150
12218,In Service,,Gravity,83794,73314,150
12219,In Service,,Gravity,78651,78542,150
12220,In Service,,Rising,PS016,79705,150
12221,In Service,,Gravity,73323,73321,150
12222,In Service,,Gravity,73328,84737,150
12223,In Service,,Gravity,80686,74515,150
12224,In Service,,Gravity,73368,73370,150
12225,In Service,,Gravity,78650,73317,150
12226,In Service,,Gravity,73375,78662,150
12227,In Service,,Gravity,87776,82605,150
12228,In Service,,Gravity,81956,81750,150
12229,In Service,,Gravity,83838,87657,150
12230,In Service,,Gravity,80698,73406,150
12231,In Service,,Gravity,79621,73437,150
12232,In Service,,Gravity,73427,73429,150
12233,In Service,,Gravity,86563,79619,150
12234,In Service,,Gravity,88882,84764,150
12235,In Service,,Gravity,73440,84765,150
12236,In Service,,Gravity,73445,86567,150
12237,In Service,,Rising,89696,89695,300
12238,In Service,,Gravity,88884,73447,150
12239,In Service,,Gravity,86568,81222,150
12240,In Service,,Gravity,82621,84772,150
12241,In Service,,Gravity,81095,82624,150
12242,In Service,,Gravity,78693,84736,150
12243,In Service,,Gravity,73503,80723,150
12244,In Service,,Gravity,83836,84784,800
12245,In Service,Southern Pipeline,Gravity,81986,88903,1000
12246,In Service,,Gravity,85068,82471,150
12247,In Service,,Gravity,79644,82642,150
12248,In Service,,Gravity,138539,86157,100
12249,In Service,,Gravity,77575,81996,150
12250,In Service,,Gravity,88914,81998,150
12251,In Service,,Gravity,82002,82655,150
12252,In Service,,Gravity,88915,73586,150
12253,In Service,,Gravity,73593,87821,150
12254,In Service,,Gravity,78979,77140,150
12255,In Service,,Gravity,80746,78023,150
12256,In Service,,Gravity,80752,86607,225
12257,In Service,,Gravity,85366,79670,150
12258,In Service,,Gravity,73672,73673,150
12259,In Service,,Gravity,77146,157269,567
12260,In Service,,Gravity,78981,80761,150
12261,In Service,,Gravity,80763,73704,225
12262,In Service,,Gravity,87850,81302,150
12263,In Service,,Rising,PS063-0201FE,78745,250
12264,In Service,,Gravity,88951,73765,150
12265,In Service,,Gravity,85389,77154,150
12266,In Service,,Gravity,82691,87860,150
12267,In Service,,Gravity,85393,83894,150
12268,In Service,,Gravity,85395,82696,150
12269,In Service,,Gravity,73822,73823,150
12270,In Service,,Gravity,83902,85402,150
12271,In Service,,Gravity,86645,83905,150
12272,In Service,,Gravity,81332,79714,150
12273,In Service,,Gravity,78771,73879,150
12274,In Service,,Gravity,73895,73896,150
12275,In Service,,Gravity,83914,77168,150
12276,In Service,,Gravity,88985,79726,150
12277,In Service,,Gravity,83923,73947,150
12278,In Service,,Gravity,90884,73956,150
12279,In Service,,Gravity,87895,73969,150
12280,In Service,,Gravity,86671,73977,150
12281,In Service,,Gravity,79741,86676,150
12282,In Service,,Gravity,89003,77176,150
12283,In Service,,Gravity,74022,89006,150
12284,In Service,,Gravity,87910,74034,150
12285,In Service,,Gravity,74046,83976,150
12286,In Service,,Gravity,79751,85448,150
12287,In Service,,Gravity,84896,80829,150
12288,In Service,,Gravity,74068,83944,150
12289,In Service,,Gravity,78813,84901,150
12291,In Service,,Gravity,74104,83952,150
12292,In Service,,Gravity,87923,82756,150
12293,In Service,,Gravity,82759,85460,150
12294,In Service,,Gravity,86701,74130,150
12295,In Service,,Gravity,74146,84912,150
12296,In Service,,Gravity,77189,81390,150
12297,In Service,,Gravity,74171,83967,150
12298,In Service,,Gravity,77192,74183,150
12299,In Service,,Gravity,81398,89041,150
12300,In Service,,Gravity,86718,74220,150
12301,In Service,,Gravity,82780,87949,150
12302,In Service,,Gravity,82782,85483,225
12303,In Service,,Gravity,73646,81285,150
12304,In Service,,Gravity,74259,74260,150
12305,In Service,,Gravity,80870,77200,150
12306,In Service,,Gravity,86732,74294,150
12307,In Service,,Gravity,80876,74299,150
12308,In Service,,Gravity,83028,73719,150
12309,In Service,,Gravity,79804,86737,150
12310,In Service,,Gravity,78862,73752,150
12311,In Service,,Gravity,85503,74336,150
12312,In Service,,Gravity,79810,81426,150
12313,In Service,,Gravity,86746,74357,150
12314,In Service,,Gravity,83284,82020,150
12315,In Service,,Gravity,78872,74368,150
12316,In Service,,Gravity,74376,86750,150
12317,In Service,,Gravity,81434,85412,150
12318,In Service,,Gravity,79820,81435,150
12319,In Service,,Gravity,89084,81437,860
12320,In Service,,Gravity,79824,74412,150
12321,In Service,,Gravity,77215,85419,150
12322,In Service,,Gravity,81444,74433,150
12323,In Service,,Gravity,88986,84974,150
12324,In Service,,Gravity,77218,78888,150
12326,In Service,,Gravity,83304,81451,150
12327,In Service,,Gravity,87130,86770,150
12328,In Service,,Gravity,82831,80915,150
12329,In Service,,Gravity,74500,81456,150
12330,In Service,,Gravity,82837,74508,150
12331,In Service,,Gravity,80923,74037,150
12332,In Service,,Gravity,89016,74067,150
12333,In Service,,Gravity,74545,81464,150
12334,In Service,,Gravity,74554,86962,150
12335,In Service,,Gravity,88345,81468,150
12336,In Service,,Gravity,82025,83034,150
12337,In Service,,Gravity,74599,85555,150
12338,In Service,,Gravity,74608,80938,150
12339,In Service,,Gravity,74617,85559,150
12340,In Service,,Gravity,78922,84269,150
